customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
XXXX-69040-XX,Female,No,No,No,56,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,No,Credit card,95.66,3514.7,No
XXXX-69101-XX,Female,No,No,No,27,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Credit card,62.17,2986.19,No
XXXX-69150-XX,Male,Yes,Yes,No,64,No,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,90.66,4090.63,Yes
XXXX-69163-XX,Male,No,No,Yes,55,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer,26.88,1005.32,No
XXXX-69275-XX,Male,No,Yes,Yes,74,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No,Two year,No,Mailed check,23.44,5907.23,No
XXXX-69383-XX,Male,No,Yes,No,6,No,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer,65.72,1532.3,No
XXXX-69399-XX,Female,No,Yes,No,74,Yes,No phone service,No,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,26.29,3074.18,Yes
XXXX-69494-XX,Female,Yes,No,Yes,1,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card,18.58,1585.72,No
XXXX-69638-XX,Female,Yes,Yes,Yes,6,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,20.55,158.43,Yes
XXXX-69735-XX,Female,Yes,No,No,58,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,19.58,2797.23,No
XXXX-70004-XX,Male,Yes,Yes,Yes,26,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,42.96,522.57,No
XXXX-70100-XX,Female,Yes,No,No,60,No,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,118.46,1695.34,Yes
XXXX-70160-XX,Male,Yes,Yes,Yes,40,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,74.88,1993.36,Yes
XXXX-70263-XX,Female,No,No,No,74,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,67.42,8768.7,No
XXXX-70403-XX,Female,No,No,Yes,73,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer,88.01,1247.52,Yes
XXXX-70566-XX,Female,No,No,Yes,35,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,85.7,2386.89,No
XXXX-70692-XX,Female,No,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Electronic check,88.38,1717.37,No
XXXX-70713-XX,Male,No,No,Yes,8,Yes,Yes,No,No,Yes,No,No internet service,No internet service,Yes,One year,No,Mailed check,46.01,7414.61,Yes
XXXX-70890-XX,Female,No,Yes,Yes,47,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,98.27,1225.46,No
XXXX-70921-XX,Female,Yes,No,No,51,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,87.34,3502.85,Yes
XXXX-71087-XX,Male,Yes,No,No,0,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer,31.08,2814.51,No
XXXX-71135-XX,Female,Yes,No,No,31,Yes,No phone service,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,31.45,5400.6,Yes
XXXX-71228-XX,Male,Yes,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,92.88,2729.98,Yes
XXXX-71267-XX,Female,No,No,No,51,No,No phone service,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,114.62,6880.83,Yes
XXXX-71373-XX,Male,Yes,No,Yes,77,No,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,99.15,4958.9,No
XXXX-71389-XX,Male,Yes,Yes,Yes,45,No,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Two year,No,Bank transfer,42.25,1566.52,Yes
XXXX-71434-XX,Male,Yes,No,Yes,62,Yes,No phone service,No,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,44.98,1090.87,No
XXXX-71476-XX,Male,Yes,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Mailed check,114.4,6125.26,Yes
XXXX-71529-XX,Male,Yes,Yes,Yes,50,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,46.52,5331.93,Yes
XXXX-71629-XX,Female,Yes,No,No,48,No,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Mailed check,108.75,2630.04,Yes
XXXX-71642-XX,Female,Yes,Yes,Yes,48,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,One year,No,Credit card,54.24,3132.27,No
XXXX-71813-XX,Female,No,No,Yes,76,No,Yes,No,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,30.35,5051.23,No
XXXX-71858-XX,Female,Yes,No,No,8,No,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card,71.94,7222.52,Yes
XXXX-71877-XX,Female,No,Yes,No,61,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,18.85,6464.98,No
XXXX-71886-XX,Female,Yes,Yes,Yes,66,No,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,55.09,541.26,No
XXXX-72003-XX,Male,No,No,No,60,No,Yes,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,41.17,2853.09,Yes
XXXX-72292-XX,Male,No,No,No,19,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card,76.36,8165.91,No
XXXX-72592-XX,Male,No,Yes,Yes,33,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer,47.81,3850.44,Yes
XXXX-72623-XX,Male,No,No,No,40,No,No phone service,No,No internet service,No,No,No internet service,No,No,One year,Yes,Electronic check,86.55,1402.69,No
XXXX-72680-XX,Male,No,No,No,2,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,37.64,7306.85,Yes
XXXX-72752-XX,Female,No,No,No,34,Yes,No,No,Yes,No,No,No internet service,No,No internet service,One year,Yes,Credit card,39.98,6128.32,No
XXXX-72856-XX,Male,Yes,Yes,Yes,65,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,116.92,2522.79,Yes
XXXX-72955-XX,Female,Yes,Yes,Yes,70,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,No,Mailed check,45.84,4531.54,Yes
XXXX-72981-XX,Female,Yes,Yes,No,54,No,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,103.91,4568.02,No
XXXX-73076-XX,Male,No,Yes,Yes,36,No,No,DSL,No internet service,No,No,No,Yes,No,One year,No,Electronic check,114.57,241.41,Yes
XXXX-73208-XX,Female,Yes,No,Yes,79,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,35.33,2925.73,Yes
XXXX-73335-XX,Female,Yes,No,No,9,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,75.45,1044.17,No
XXXX-73704-XX,Female,No,Yes,No,54,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,92.6,6689.72,Yes
XXXX-73734-XX,Female,Yes,No,Yes,69,Yes,No phone service,No,No,No,No internet service,Yes,No internet service,No,Two year,No,Credit card,61.8,932.14,Yes
XXXX-73932-XX,Male,Yes,No,Yes,68,No,No,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Bank transfer,18.4,6528.61,No
XXXX-74044-XX,Female,Yes,Yes,No,40,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,51.57,3107.53,Yes
XXXX-74291-XX,Male,No,No,Yes,20,No,No phone service,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Credit card,98.51,4702.37,Yes
XXXX-74323-XX,Male,Yes,No,Yes,74,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,No,Electronic check,73.91,565.71,Yes
XXXX-74505-XX,Male,Yes,Yes,No,41,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Credit card,55.85,5362.82,No
XXXX-74820-XX,Female,Yes,Yes,No,21,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,65.85,5095.26,Yes
XXXX-74895-XX,Female,No,No,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,33.46,3117.1,Yes
XXXX-74925-XX,Female,No,Yes,Yes,56,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card,18.25,3061.34,Yes
XXXX-75215-XX,Male,No,Yes,No,11,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card,36.66,8599.62,Yes
XXXX-75318-XX,Female,No,Yes,Yes,23,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,One year,No,Mailed check,95.04,6868.92,Yes
XXXX-75417-XX,Male,No,Yes,No,18,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card,102.55,813.05,Yes
XXXX-75441-XX,Male,No,No,No,10,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer,42.72,8529.91,No
XXXX-75510-XX,Female,Yes,No,Yes,57,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,No,One year,Yes,Credit card,30.39,3846.84,No
XXXX-75545-XX,Male,No,No,Yes,56,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,59.7,4962.86,No
XXXX-75697-XX,Male,No,No,Yes,49,No,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,56.93,484.45,No
XXXX-75725-XX,Male,Yes,No,No,48,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,55.57,6543.44,Yes
XXXX-75726-XX,Male,No,Yes,Yes,16,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,Yes,Two year,No,Electronic check,105.99,1762.6,Yes
XXXX-75733-XX,Female,No,No,No,50,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card,89.67,3032.58,Yes
XXXX-75953-XX,Male,No,No,Yes,7,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,32.39,8877.48,Yes
XXXX-76040-XX,Male,No,No,Yes,63,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Two year,No,Credit card,80.09,2117.54,Yes
XXXX-76105-XX,Male,Yes,No,Yes,61,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,94.62,1324.72,No
XXXX-76199-XX,Male,Yes,No,No,67,Yes,Yes,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.65,2115.89,Yes
XXXX-76203-XX,Male,Yes,Yes,Yes,55,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,24,5763.76,No
XXXX-76234-XX,Male,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,Two year,No,Bank transfer,43.88,2253.39,Yes
XXXX-76235-XX,Female,No,No,Yes,26,Yes,No,DSL,No internet service,No,No internet service,No,No,No,One year,No,Electronic check,32.78,7113.74,No
XXXX-76320-XX,Female,Yes,Yes,No,78,Yes,No,DSL,Yes,No,No,No,No internet service,No internet service,One year,No,Mailed check,113.16,470.29,No
XXXX-76387-XX,Female,No,Yes,No,33,Yes,No,No,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,73.69,686.07,No
XXXX-76412-XX,Male,No,No,Yes,53,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,60.42,1302.21,No
XXXX-76557-XX,Male,Yes,Yes,No,45,No,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.65,8621.22,No
XXXX-76617-XX,Male,No,Yes,No,52,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,108.78,1649.85,No
XXXX-76690-XX,Female,Yes,Yes,Yes,0,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,46.73,6672.47,No
XXXX-76703-XX,Male,No,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,60.25,1892.58,Yes
XXXX-76803-XX,Female,Yes,No,No,56,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card,35.02,1456.27,No
XXXX-76842-XX,Male,Yes,No,No,20,No,No,No,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card,110.36,8015.02,No
XXXX-77067-XX,Female,Yes,Yes,No,42,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card,75.16,8583.83,No
XXXX-77121-XX,Male,Yes,No,Yes,61,No,No,DSL,No,No,Yes,No internet service,No,No,Two year,Yes,Credit card,72.3,2920.93,Yes
XXXX-77172-XX,Male,Yes,No,Yes,33,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,97.22,8086.05,Yes
XXXX-77214-XX,Female,Yes,Yes,Yes,9,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,114.19,142.67,Yes
XXXX-77215-XX,Female,Yes,Yes,Yes,35,No,No,Fiber optic,No,No,No,No internet service,Yes,No,One year,No,Electronic check,28.27,1364.07,No
XXXX-77221-XX,Male,Yes,No,No,27,No,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card,33.24,6747.06,No
XXXX-77270-XX,Male,Yes,No,Yes,56,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Credit card,61.44,8346.84,No
XXXX-77435-XX,Male,No,Yes,Yes,53,No,No,DSL,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card,57.41,8849.51,Yes
XXXX-77444-XX,Female,Yes,No,Yes,41,Yes,No phone service,No,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,50.33,408.06,No
XXXX-77563-XX,Female,Yes,No,Yes,7,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer,84.89,1689.86,Yes
XXXX-77584-XX,Male,Yes,No,Yes,19,No,Yes,DSL,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Credit card,94.68,2153.84,No
XXXX-77641-XX,Female,Yes,Yes,No,16,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,105.55,2410.73,Yes
XXXX-77661-XX,Male,Yes,Yes,Yes,54,No,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,99.92,5616.85,No
XXXX-77863-XX,Male,No,No,No,60,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Electronic check,60.18,7067.27,Yes
XXXX-77969-XX,Male,Yes,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer,60.4,6817.97,No
XXXX-78027-XX,Male,Yes,No,Yes,21,No,No,No,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer,37.57,411.17,No
XXXX-78148-XX,Female,Yes,Yes,No,60,Yes,No phone service,DSL,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Bank transfer,100.94,5828.31,Yes
XXXX-78385-XX,Male,Yes,Yes,Yes,26,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,92.06,3381.54,Yes
XXXX-78450-XX,Male,No,No,Yes,77,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,87.27,5968.62,No
XXXX-78497-XX,Male,No,Yes,Yes,54,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,74.49,8895.74,Yes
XXXX-78840-XX,Female,Yes,Yes,No,66,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,45.05,4058.13,Yes
XXXX-78866-XX,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card,49.58,2663.25,Yes
XXXX-79042-XX,Female,Yes,No,No,0,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer,61.22,2052.45,No
XXXX-79092-XX,Female,Yes,No,Yes,45,No,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,84.77,5860.28,Yes
XXXX-79163-XX,Female,Yes,Yes,Yes,55,Yes,No,No,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer,67.55,4989.53,No
XXXX-79172-XX,Male,No,Yes,No,72,No,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,One year,No,Bank transfer,29.66,3359.63,No
XXXX-79449-XX,Female,Yes,Yes,No,74,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,52.77,5901.05,Yes
XXXX-79479-XX,Female,No,No,Yes,61,No,No,No,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,45.3,4184.75,No
XXXX-79678-XX,Male,No,Yes,No,29,No,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Mailed check,95.3,7033.15,No
XXXX-79724-XX,Male,No,No,Yes,58,Yes,No phone service,No,No,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,97.4,3617.35,No
XXXX-79836-XX,Female,Yes,Yes,No,27,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Bank transfer,112.06,1338.7,Yes
XXXX-79896-XX,Female,Yes,Yes,Yes,59,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,46.16,8706.53,No
XXXX-80031-XX,Female,No,No,No,68,No,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,118.97,8627.48,Yes
XXXX-80080-XX,Female,No,No,Yes,57,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,43.37,5527.28,No
XXXX-80091-XX,Male,Yes,Yes,No,58,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,No,Electronic check,24.93,6482.58,No
XXXX-80173-XX,Male,No,No,Yes,12,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,One year,Yes,Electronic check,23.28,2926.49,No
XXXX-80271-XX,Female,No,Yes,Yes,60,No,No,No,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,32.51,8629.04,No
XXXX-80313-XX,Female,Yes,No,Yes,23,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card,60.96,2433.8,No
XXXX-80316-XX,Female,No,Yes,Yes,16,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,46.8,4115.83,Yes
XXXX-80340-XX,Female,No,Yes,Yes,21,No,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,105.34,1440.99,No
XXXX-80390-XX,Male,No,Yes,Yes,26,Yes,Yes,No,Yes,No,No,No,Yes,No,One year,No,Mailed check,21.08,4342.17,No
XXXX-80467-XX,Male,No,Yes,Yes,56,No,No phone service,No,Yes,No,No internet service,Yes,Yes,No,Two year,No,Credit card,63.01,2968.6,No
XXXX-80588-XX,Female,Yes,No,No,57,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer,108.22,168.52,No
XXXX-80592-XX,Female,No,Yes,No,26,No,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer,109.8,5479.58,Yes
XXXX-80640-XX,Female,Yes,No,No,10,No,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,No,Credit card,102.94,726.58,No
XXXX-80792-XX,Male,Yes,Yes,No,18,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.16,174.21,No
XXXX-81158-XX,Male,Yes,Yes,Yes,70,No,No,No,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,25.9,4812.81,Yes
XXXX-81180-XX,Male,No,No,Yes,54,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,91.86,1227.42,No
XXXX-81211-XX,Male,Yes,Yes,No,76,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,51.61,5637.79,No
XXXX-81295-XX,Female,Yes,Yes,Yes,53,No,Yes,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card,54.83,1900.59,No
XXXX-81726-XX,Male,Yes,No,No,52,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Mailed check,52.34,664.83,Yes
XXXX-81774-XX,Male,Yes,No,Yes,34,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Two year,No,Mailed check,34.8,3391.97,No
XXXX-81910-XX,Female,No,No,No,25,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,102.87,5373.32,No
XXXX-81932-XX,Female,No,Yes,No,52,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer,112.26,5023.83,No
XXXX-82082-XX,Male,No,No,No,24,No,No,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,46.5,8928.51,Yes
XXXX-82124-XX,Male,No,Yes,No,27,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,108.24,4850.55,No
XXXX-82267-XX,Female,No,Yes,Yes,66,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,103.32,4293.51,Yes
XXXX-82274-XX,Female,Yes,No,No,60,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,One year,Yes,Credit card,107.15,3500.35,Yes
XXXX-82303-XX,Female,Yes,No,Yes,3,No,Yes,No,No internet service,No,No,Yes,No,Yes,One year,No,Credit card,34.59,3059.55,No
XXXX-82369-XX,Female,No,No,Yes,60,Yes,Yes,No,No,No,No,Yes,No,No internet service,One year,Yes,Mailed check,58.66,4888.03,Yes
XXXX-82409-XX,Male,No,Yes,No,74,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,One year,Yes,Bank transfer,119.61,5236.61,No
XXXX-82474-XX,Female,Yes,Yes,No,63,No,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer,28.6,2768.41,No
XXXX-82592-XX,Male,Yes,No,Yes,28,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,No,Credit card,98.45,4071.45,Yes
XXXX-82615-XX,Female,No,No,Yes,21,No,No,DSL,No internet service,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,44.53,3921.09,No
XXXX-82694-XX,Female,Yes,Yes,No,50,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,33.29,8317.83,Yes
XXXX-82789-XX,Male,No,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,110.32,3835.31,Yes
XXXX-82936-XX,Male,Yes,Yes,No,0,No,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,68.54,554.55,Yes
XXXX-82991-XX,Male,No,No,Yes,68,Yes,No phone service,DSL,No,No,No,No,Yes,No internet service,One year,No,Electronic check,61.74,3049.22,No
XXXX-83477-XX,Female,Yes,No,Yes,69,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,40.6,8653.65,Yes
XXXX-83479-XX,Female,Yes,No,No,13,Yes,No phone service,No,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Bank transfer,38.72,8965.4,No
XXXX-83523-XX,Female,Yes,No,Yes,66,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,114.07,1371.03,No
XXXX-83530-XX,Male,Yes,Yes,Yes,36,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,One year,No,Mailed check,81.41,5307.37,Yes
XXXX-83553-XX,Male,Yes,Yes,No,61,No,No phone service,No,No internet service,No,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,66.63,4339.84,No
XXXX-83656-XX,Male,Yes,No,No,41,No,No phone service,Fiber optic,Yes,No,No,No internet service,No,No internet service,One year,No,Credit card,51.51,7181.45,Yes
XXXX-83666-XX,Male,No,Yes,Yes,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,58.75,7355.41,Yes
XXXX-83686-XX,Male,Yes,Yes,No,31,No,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,113.55,3926.41,No
XXXX-83688-XX,Female,Yes,No,Yes,24,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,68.92,8806.54,Yes
XXXX-83698-XX,Female,Yes,No,No,70,No,Yes,No,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,71.93,110.61,No
XXXX-83744-XX,Female,No,Yes,No,21,No,Yes,No,No internet service,No,Yes,Yes,No,No internet service,One year,No,Credit card,108.43,7943.92,No
XXXX-83794-XX,Female,No,Yes,Yes,20,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,95.15,5374.16,No
XXXX-83847-XX,Male,Yes,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,28.22,4139.74,No
XXXX-83963-XX,Female,Yes,Yes,No,10,No,No,No,No,No,No internet service,No,Yes,No,One year,No,Electronic check,31,1620.91,Yes
XXXX-83969-XX,Male,Yes,Yes,Yes,49,No,No,DSL,No,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,91.2,5088.69,Yes
